time,lat,lon,depth,sst,sss,pc,pn
2019-04-11T06:07:03.000Z,24.46124623206311,-158.00075707320053,6,22.7245459319602,35.380477949825256,1.8847921519239048,0.3096212582694805
2019-04-11T10:07:32.000Z,25.05483856266764,-157.9997808977006,6,22.44988279737792,35.438133516007234,1.8921303791066488,0.3152053137430434
2019-04-11T12:08:03.000Z,25.35788379287027,-157.99956970701083,6,22.38457887907956,35.46668424244013,1.7718838559708892,0.306362991739859
2019-04-11T16:18:02.000Z,25.941376598599238,-158.0004262542303,6,21.83741219695086,35.514665810836966,2.7804771484500863,0.4447729433914681
2019-04-11T17:48:02.000Z,26.14284623573002,-157.99932932294442,6,21.841200000000004,35.51969899999995,2.3180555302663315,0.3919738094248421
2019-04-11T19:18:02.000Z,26.353628377577262,-157.9945511772111,6,21.841200000000004,35.51969899999995,2.4754137868371395,0.4158580904346064
2019-04-11T20:48:02.000Z,26.56895396460889,-157.99944884282786,6,21.841200000000004,35.51969899999995,2.7251284494853243,0.4338500383383447
2019-04-11T22:19:03.000Z,26.79737192574516,-158.00044404940772,6,21.841200000000004,35.51969899999995,2.334653794629805,0.3721813420391534
2019-04-11T23:49:03.000Z,27.003102273798703,-158.00075235581377,6,21.841200000000004,35.51969899999995,3.076044455953594,0.4357552997526674
2019-04-12T04:43:58.000Z,27.76049726283825,-158.0002354152448,6,21.199403297881044,35.56066981981545,3.1747165520029874,0.4410409602028585
2019-04-12T06:13:58.000Z,27.986654297856504,-157.99932495185624,6,21.171031958663978,35.55637161713161,2.0585391906955235,0.362614182442953
2019-04-12T07:43:58.000Z,28.21287205914568,-157.9997303190583,6,21.087993740413925,35.55842328124495,2.11526553324532,0.3690488537636027
2019-04-12T09:14:58.000Z,28.43873500639892,-158.00029688054417,6,21.132673164398213,35.54552345486059,2.297779868605053,0.3846468229465997
2019-04-12T10:44:58.000Z,28.661941604303465,-158.00026214934135,6,20.17080398310572,35.508405160951725,2.280043947704441,0.3756901617220887
2019-04-12T12:14:58.000Z,28.89188533667852,-158.00022784417476,6,19.87738897420085,35.493301460580106,2.11774691790512,0.3584321690886466
2019-04-12T13:44:58.000Z,29.138933666763364,-158.00035981243985,6,19.787039617104675,35.50146420609676,2.2083177190387846,0.3769459667723114
2019-04-12T15:26:03.000Z,29.40003145002199,-157.99967665310936,6,19.65829259962196,35.483364949220544,2.439834129187185,0.4619323452157882
2019-04-12T16:56:03.000Z,29.63621285475517,-158.00102683064128,6,19.65270538700712,35.49044726496141,2.402465369756862,0.3591384134751121
2019-04-12T18:26:03.000Z,29.819921936105857,-157.988123083402,6,19.605302412404917,35.47789069677944,1.754230954276574,0.3049734446569632
2019-04-12T19:56:03.000Z,30.015477773984944,-157.99707890241868,6,19.67139897963169,35.47993970964513,2.6470656712602043,0.6682893515011143
2019-04-12T21:26:03.000Z,30.23916072511457,-158.00017878394644,6,19.705550329984877,35.472334803356404,2.070150220808973,0.3398200853429369
2019-04-12T22:56:03.000Z,30.47516319680533,-157.99996923279932,6,19.55859134537009,35.453179250455044,1.9730564128223589,0.3182426125176247
2019-04-13T00:26:03.000Z,30.714947745176865,-158.00037656012128,6,18.622649012828564,35.239598599888545,2.2410654157750907,0.3559830626092951
2019-04-13T14:16:56.000Z,32.06571624492077,-158.0007908540668,6,18.03544194592472,35.0600745672294,1.9630094762293977,0.3208209823789659
2019-04-13T15:46:56.000Z,32.301931389545786,-158.0001571063525,6,17.91471022440068,35.01857744752547,2.4710027031765245,0.4053569151957016
2019-04-13T17:17:31.000Z,32.54043313674711,-158.00018235839266,6,17.522451535558826,34.96660414266858,2.54142240554883,0.3910440998391626
2019-04-13T18:47:57.000Z,32.768804248360304,-158.000120133655,6,17.497836269393193,34.923145861879085,2.4476612649238287,0.365535175473318
2019-04-13T20:17:57.000Z,32.99405506286915,-158.00020492671544,6,17.28074522310094,34.90797655658687,2.11175743856671,0.3146137594931683
2019-04-13T21:47:57.000Z,33.22466952465951,-157.99993944668506,6,17.4278821734735,34.92346493009678,2.183521805890293,0.3430421446165712
2019-04-13T23:17:57.000Z,33.446412630451135,-157.9999899514098,6,17.145699689711112,34.84285869205983,2.440943612858508,0.3871985472310508
2019-04-14T00:51:59.000Z,33.677653496861005,-158.0001499160444,6,17.039190326892733,34.775101171732665,2.4536278823501947,0.3741539976323161
2019-04-14T02:21:59.000Z,33.90774135146265,-157.99781800094578,6,16.420203017311675,34.62572311150813,2.996139370170969,0.408248446362796
2019-04-14T03:51:59.000Z,34.138197418049806,-157.99989998286566,6,15.639136522358294,34.38950777075082,1.9906650796201064,0.329790031895923
2019-04-14T05:21:59.000Z,34.36641985261156,-158.0003787800248,6,15.886406904415187,34.52713773193194,3.3798321717581885,0.5787229527631325
2019-04-14T06:51:59.000Z,34.590280483965195,-158.00030017199958,6,15.972486477154805,34.55977892996068,1.580998644954316,0.2698075166383531
2019-04-14T08:21:59.000Z,34.812682539014226,-157.99974281229535,6,15.794436566078456,34.52008351706571,3.9329377448043417,0.6635170608070095
2019-04-14T09:51:59.000Z,35.0417589314308,-158.00033145058262,6,15.224195383601923,34.34269963113094,2.790922516416209,0.5668081960536928
2019-04-14T11:51:04.000Z,35.3432922529807,-157.9999011142493,6,15.153462048107496,34.46059909297181,2.6127440711846885,0.5079943212960767
2019-04-14T13:21:04.000Z,35.5682346409155,-158.00053520203966,6,15.086085288166466,34.45826488178053,2.1896851674260924,0.4634366468218988
2019-04-14T14:51:04.000Z,35.795146481596625,-157.99661445143087,6,14.902271411696146,34.44798300655376,2.6345074121011507,0.5204974141523916
2019-04-14T16:21:04.000Z,36.02930781083079,-158.00076719792693,6,14.71681360005866,34.41194528715516,3.3874050300369136,0.6684498324592087
2019-04-14T17:51:30.000Z,36.272428054744,-158.00009478570362,6,14.614475937365729,34.413034985573105,2.9650925351271646,0.5945449806741505
2019-04-14T19:21:56.000Z,36.50593700363599,-157.9999865603173,6,13.997452011500105,34.23825317070659,3.250751569829508,0.6031021073994933
2019-04-14T20:51:56.000Z,36.7351475690356,-158.00031165276607,6,13.35155001035782,34.04784781660756,4.454077494108023,0.8541816378638447
2019-04-15T04:37:03.000Z,36.99260975586432,-158.00306517030825,6,13.58387798555926,34.0255691165867,,2.6692193622201805
2019-04-15T12:08:03.000Z,38.33311649534936,-158.00006682988345,6,12.615490472029265,33.90351326436317,8.5753540494876,1.4263528178304168
2019-04-15T13:38:03.000Z,38.612654418022366,-157.99970497364686,6,12.306130107946652,33.89097424187746,10.009665838881048,1.6434163164000597
2019-04-15T17:52:56.000Z,39.3722613603384,-157.99980627175066,6,11.680323232865614,33.839685765625106,7.893130854139831,1.386019182032418
2019-04-15T19:23:57.000Z,39.64183050841198,-157.99992169107688,6,11.576631989302582,33.83121552397511,9.05994052952478,1.543352717510556
2019-04-15T20:53:57.000Z,39.89998751713562,-158.00014235823713,6,11.262163648860795,33.8335823808642,,0.7080312339350749
2019-04-15T22:23:57.000Z,40.15844536511798,-158.00019875849725,6,11.484180043831616,33.86455271599479,8.42603648490639,1.4353436827979258
2019-04-15T23:53:57.000Z,40.41110168557142,-157.97884895848898,6,11.124863135211626,33.8382907477672,7.943760834115128,1.355157417800851
2019-04-16T01:23:57.000Z,40.66772492769192,-158.0002389029979,6,11.09591110458152,33.80193376424415,8.242967860437954,1.3696548495955467
2019-04-16T02:53:57.000Z,40.91558275132426,-158.00076046710512,6,10.34660305642771,33.64381588401515,8.52729025105716,1.3459813488659504
2019-04-16T04:40:56.000Z,41.25494093576664,-157.99972736428734,6,9.861704758513168,33.56080998418681,6.891789596118832,1.1423547086351975
2019-04-16T06:10:56.000Z,41.53818490544763,-158.00007877029458,6,9.72748752129024,33.57885280819855,7.294239313389474,1.201759659037279
2019-04-16T07:40:56.000Z,41.66901074017414,-158.0059429743279,6,9.712451902905128,33.582212132815826,7.7794006337039345,1.3275452932463156
2019-04-16T10:41:57.000Z,41.675958779539535,-158.03933933677823,6,9.720430237427063,33.59024820699614,7.357378814912073,1.2300215384018482
2019-04-16T12:11:57.000Z,41.675487308393976,-158.03959106212088,6,9.713342660353184,33.590895771824655,7.329577803871347,1.2449044836486471
2019-04-16T13:41:57.000Z,41.67556292787938,-158.03951992656806,6,9.688372180397332,33.58768168873723,6.7400475695486906,1.2048443468754786
2019-04-19T04:16:01.000Z,40.55448003591721,-157.9984871873488,6,11.207330868427956,33.832373623087655,8.223205328193835,1.3723772654828517
2019-04-19T05:46:01.000Z,40.29969203048368,-158.00053235524456,6,11.58326725141243,33.884226986559696,5.182142388981414,0.8409346583294894
2019-04-19T07:16:01.000Z,40.05029942680412,-157.999148385141,6,11.192945294950755,33.84029005647171,7.345508675431544,1.2339727902451414
2019-04-19T08:46:01.000Z,39.80553874192562,-157.9991880544446,6,11.339450704856286,33.86167945027191,7.478341951126458,1.2881691836011036
2019-04-19T10:16:01.000Z,39.56205297585673,-157.99969864572637,6,11.262271543206452,33.802744391896965,7.79499846317803,1.333900656001903
2019-04-19T11:46:01.000Z,39.29835483399867,-157.9997240863697,6,11.838964609675523,33.90554038818082,7.042552336641445,1.20565951070907
2019-04-19T13:26:58.000Z,38.97804534537695,-157.99967803483523,6,11.492523211478495,33.79365398542134,6.0767930366624885,1.008811830987245
2019-04-19T16:26:58.000Z,38.39544174796507,-158.00147192188942,6,12.227242524296871,33.86835576247205,8.487608899219808,1.4872746301382798
2019-04-19T17:56:58.000Z,38.09765883316461,-158.00000461211278,6,12.399353446775336,33.881228541017265,9.528348353973517,1.5752650009126237
2019-04-19T19:26:58.000Z,37.80770521233333,-157.9994735413847,6,12.986924020036431,34.033049790479296,8.520345635426493,1.394872771425015
2019-04-19T20:56:58.000Z,37.54595969915594,-157.99991086054675,6,13.04301325230376,34.05265329869205,8.560773184279165,1.4490168313158271
2019-04-19T22:26:58.000Z,37.283147811201616,-157.99997498602937,6,13.294570514556517,34.13073924489272,8.167208607250158,1.3839294478923336
2019-04-20T21:24:02.000Z,36.77784872674574,-158.00006870362623,6,13.534144385253622,34.01448321703659,6.317851624954194,1.0911889365176275
2019-04-20T22:54:02.000Z,36.51131362144584,-157.99918056160033,6,13.678627482124664,34.08237412342665,4.681002502322439,0.7983365078183831
2019-04-21T00:24:02.000Z,36.26622690292727,-157.97807516854175,6,14.556291162768982,34.36111733837269,6.198065677433805,1.0543439821030371
2019-04-21T03:24:02.000Z,35.74974070825272,-157.99964238794354,6,15.010567987481087,34.44270279079334,4.563742838092616,0.7883055105010306
2019-04-21T04:54:02.000Z,35.515607700313105,-157.999857241372,6,14.914309411796484,34.43320176956917,1.631560346124932,0.2954317920335101
2019-04-21T07:44:58.000Z,35.024914397200604,-157.9997475669175,6,14.968489545869224,34.432799160677355,3.615215036991637,0.6242133600062792
2019-04-21T09:14:58.000Z,34.76300165913158,-157.99971358720177,6,15.307696452641164,34.53861032551936,2.847851524337983,0.5093019365921477
2019-04-21T10:44:58.000Z,34.49662013022348,-157.99963224583362,6,15.125775008358804,34.444245606923225,4.426453378376749,0.7610079691577532
2019-04-21T12:15:59.000Z,34.22089601930795,-157.99955544888223,6,15.504754744479948,34.516304090572625,3.7285888999723182,0.6919599580289771
2019-04-21T13:45:59.000Z,33.941619881534834,-158.0002829652294,6,16.373012685663223,34.675289189078995,3.221811002254438,0.5550813492868834
2019-04-21T15:15:59.000Z,33.68308099714156,-157.9993737153143,6,16.71388358708058,34.76340004733202,3.410246501955238,0.5661055138624371
2019-04-21T16:45:59.000Z,33.441492532656724,-158.00015133142088,6,17.201273599923258,34.9022532075014,3.3825828963596614,0.5760687623520871
2019-04-22T18:56:00.000Z,33.28664482597162,-157.99840918264496,6,17.49437188565674,34.887533725415324,2.597813326343429,0.4232295410716803
2019-04-22T21:03:01.000Z,33.67311097560752,-158.0001296178102,6,16.906039105748714,34.74647795367772,3.1469434319544627,0.4688549585599745
2019-04-23T01:03:04.000Z,34.367824691979,-158.0000785824053,6,15.375185431292644,34.41085417679011,3.256243238784825,0.5903210812472923
2019-04-23T03:03:01.000Z,34.688789592485705,-158.00049005941796,6,15.22412468597758,34.43140081827432,3.315588642774083,0.5733684206348244
2019-04-23T05:03:59.000Z,35.02056645915799,-158.0012109141199,6,14.83409371221944,34.35456768415152,4.217915852162085,0.7115108389880747
2019-04-23T07:03:56.000Z,35.340748811914445,-158.0001051197709,6,14.98562246610116,34.47174464031128,4.590421545923228,0.8184278402781451
2019-04-23T14:08:00.000Z,36.136544125318565,-157.9999097885412,6,14.397570649238986,34.35077911974746,4.907668442220871,0.8639673572233633
2019-04-23T18:08:03.000Z,36.842672032728174,-158.00236278272826,6,13.303874064277109,33.99640175804607,7.005452463734539,1.2353090807458398
2019-04-23T20:08:00.000Z,37.21432064284049,-158.00054129247505,6,13.215881749343955,34.06362127522276,6.2536828273985465,1.09082838410265
2019-04-23T22:07:58.000Z,37.587814679588384,-158.00014048368277,6,13.133559928197649,34.0439018656285,7.237378093370999,1.230438361246596
2019-04-24T00:08:03.000Z,37.9644096824888,-157.97882641975698,6,13.031170072203697,34.036280113198345,7.087260952298925,1.1664595742438792
2019-04-24T02:31:03.000Z,38.41757563536781,-158.00072078925555,6,12.260293412776702,33.89981391227271,7.875450026929659,1.2458413820013132
2019-04-24T04:31:00.000Z,38.75760668418392,-157.9998734473093,6,12.086120377550865,33.91863120630244,4.198328489841518,0.6970482734393518
2019-04-24T06:30:57.000Z,39.11513146802494,-158.00021819994575,6,11.985236635986857,33.90320888291053,4.433406632343935,0.7813784768192558
2019-04-24T15:31:58.000Z,40.7950739952358,-157.9996507326569,6,10.164283265567596,33.61688111567998,5.392033209527941,1.035601705704667
2019-04-24T17:32:03.000Z,41.16950661055552,-158.0012707960914,6,10.059222242401637,33.62959923923797,9.170115620594446,1.493648271027412
2019-04-24T19:32:00.000Z,41.55866230670631,-157.99990908566502,6,9.731587039239296,33.583564391935404,6.522379443859101,1.033730588179646
2019-04-24T21:32:58.000Z,41.950718003017386,-157.99992845548368,6,9.37038758992467,33.56278012250963,6.42338079535385,1.0842679254576046
2019-04-24T23:33:04.000Z,42.29881234257098,-158.00024592120948,6,9.225865687135316,33.9369525373016,7.670675782311717,1.3343857012229023
2019-04-25T01:33:01.000Z,42.33349993550408,-158.00006917430628,6,9.226286743543737,33.9716848938329,6.939657606229284,1.1877339545708574

