sample_id,analyte_short,concentration,units,sample_fration,sample_type,analyte_long,station,cast,depth_m,parent_id,collection_timestamp_UTC
S7_C2_D4_A,NO3,14.50966383,umol/L,dissolved,nutrients,nitrate,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_A,NO2,0.593822248,umol/L,dissolved,nutrients,nitrite,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_A,NH4,4.00352805,umol/L,dissolved,nutrients,ammonium,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_B,PO4,1.583220752,umol/L,dissolved,nutrients,phosphate,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_B,Si(OH)4,26.99433372,umol/L,dissolved,nutrients,silicate,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_B,NO3,14.76772303,umol/L,dissolved,nutrients,nitrate,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_B,NO2,0.590731187,umol/L,dissolved,nutrients,nitrite,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_B,NH4,4.543966487,umol/L,dissolved,nutrients,ammonium,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_C,PO4,1.623919342,umol/L,dissolved,nutrients,phosphate,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_C,Si(OH)4,27.05940869,umol/L,dissolved,nutrients,silicate,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_C,NO3,14.74506772,umol/L,dissolved,nutrients,nitrate,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_C,NO2,0.603759699,umol/L,dissolved,nutrients,nitrite,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D4_C,NH4,4.420307462,umol/L,dissolved,nutrients,ammonium,7,2,15,S7_C2_D4,2022-06-08T17:30:00Z
S7_C2_D3_A,PO4,1.843012404,umol/L,dissolved,nutrients,phosphate,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_A,Si(OH)4,31.73465942,umol/L,dissolved,nutrients,silicate,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_A,NO3,18.13603107,umol/L,dissolved,nutrients,nitrate,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_A,NO2,0.695661761,umol/L,dissolved,nutrients,nitrite,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_A,NH4,4.341984539,umol/L,dissolved,nutrients,ammonium,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_B,PO4,1.820967456,umol/L,dissolved,nutrients,phosphate,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_B,Si(OH)4,31.07448637,umol/L,dissolved,nutrients,silicate,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_B,NO3,17.83334325,umol/L,dissolved,nutrients,nitrate,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_B,NO2,0.685045521,umol/L,dissolved,nutrients,nitrite,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_B,NH4,3.854973734,umol/L,dissolved,nutrients,ammonium,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_C,PO4,1.824174972,umol/L,dissolved,nutrients,phosphate,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_C,Si(OH)4,31.82167711,umol/L,dissolved,nutrients,silicate,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_C,NO3,17.86809317,umol/L,dissolved,nutrients,nitrate,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_C,NO2,0.690834181,umol/L,dissolved,nutrients,nitrite,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C2_D3_C,NH4,3.919634094,umol/L,dissolved,nutrients,ammonium,7,2,30,S7_C2_D3,2022-06-08T17:30:00Z
S7_C1_D2_A,PO4,1.821070697,umol/L,dissolved,nutrients,phosphate,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_A,Si(OH)4,30.96751522,umol/L,dissolved,nutrients,silicate,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_A,NO3,19.18249436,umol/L,dissolved,nutrients,nitrate,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_A,NO2,0.524994139,umol/L,dissolved,nutrients,nitrite,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_A,NH4,2.619860238,umol/L,dissolved,nutrients,ammonium,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_B,PO4,1.813287757,umol/L,dissolved,nutrients,phosphate,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_B,Si(OH)4,31.3182616,umol/L,dissolved,nutrients,silicate,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_B,NO3,19.25070947,umol/L,dissolved,nutrients,nitrate,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_B,NO2,0.528424437,umol/L,dissolved,nutrients,nitrite,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_B,NH4,2.785684096,umol/L,dissolved,nutrients,ammonium,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_C,PO4,1.828333626,umol/L,dissolved,nutrients,phosphate,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_C,Si(OH)4,31.22036322,umol/L,dissolved,nutrients,silicate,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_C,NO3,19.90238208,umol/L,dissolved,nutrients,nitrate,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_C,NO2,0.52569465,umol/L,dissolved,nutrients,nitrite,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D2_C,NH4,2.866648582,umol/L,dissolved,nutrients,ammonium,7,1,90,S7_C1_D2,2022-06-08T15:30:00Z
S7_C1_D1_A,PO4,1.819630168,umol/L,dissolved,nutrients,phosphate,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_A,Si(OH)4,30.56880689,umol/L,dissolved,nutrients,silicate,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_A,NO3,20.21667068,umol/L,dissolved,nutrients,nitrate,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_A,NO2,0.461512204,umol/L,dissolved,nutrients,nitrite,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_A,NH4,2.174854153,umol/L,dissolved,nutrients,ammonium,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_B,PO4,1.817945282,umol/L,dissolved,nutrients,phosphate,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_B,Si(OH)4,30.48333199,umol/L,dissolved,nutrients,silicate,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_B,NO3,21.92951283,umol/L,dissolved,nutrients,nitrate,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_B,NO2,0.476976717,umol/L,dissolved,nutrients,nitrite,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_B,NH4,2.40888398,umol/L,dissolved,nutrients,ammonium,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_C,PO4,1.800245587,umol/L,dissolved,nutrients,phosphate,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_C,Si(OH)4,30.04208129,umol/L,dissolved,nutrients,silicate,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_C,NO3,19.94052945,umol/L,dissolved,nutrients,nitrate,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_C,NO2,0.461787526,umol/L,dissolved,nutrients,nitrite,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S7_C1_D1_C,NH4,3.18613832,umol/L,dissolved,nutrients,ammonium,7,1,156,S7_C1_D1,2022-06-08T15:30:00Z
S1_C1_5M_A,PO4,0.564643151,umol/L,dissolved,nutrients,phosphate,1,1,1,S1_C1_5M,NA
S1_C1_5M_A,Si(OH)4,9.289497516,umol/L,dissolved,nutrients,silicate,1,1,1,S1_C1_5M,NA
S1_C1_5M_A,NO3,1.343396857,umol/L,dissolved,nutrients,nitrate,1,1,1,S1_C1_5M,NA
S1_C1_5M_A,NO2,0.183549304,umol/L,dissolved,nutrients,nitrite,1,1,1,S1_C1_5M,NA
S1_C1_5M_A,NH4,0.279987483,umol/L,dissolved,nutrients,ammonium,1,1,1,S1_C1_5M,NA
S1_C1_5M_B,PO4,0.698164198,umol/L,dissolved,nutrients,phosphate,1,1,1,S1_C1_5M,NA
S1_C1_5M_B,Si(OH)4,9.06987302,umol/L,dissolved,nutrients,silicate,1,1,1,S1_C1_5M,NA
S1_C1_5M_B,NO3,1.840517093,umol/L,dissolved,nutrients,nitrate,1,1,1,S1_C1_5M,NA
S1_C1_5M_B,NO2,0.195722623,umol/L,dissolved,nutrients,nitrite,1,1,1,S1_C1_5M,NA
S1_C1_5M_B,NH4,0.928494022,umol/L,dissolved,nutrients,ammonium,1,1,1,S1_C1_5M,NA
S1_C1_5M_C,PO4,0.606489889,umol/L,dissolved,nutrients,phosphate,1,1,1,S1_C1_5M,NA
S1_C1_5M_C,Si(OH)4,9.148437397,umol/L,dissolved,nutrients,silicate,1,1,1,S1_C1_5M,NA
S1_C1_5M_C,NO3,1.569170959,umol/L,dissolved,nutrients,nitrate,1,1,1,S1_C1_5M,NA
S1_C1_5M_C,NO2,0.193222646,umol/L,dissolved,nutrients,nitrite,1,1,1,S1_C1_5M,NA
S1_C1_5M_C,NH4,0.867998609,umol/L,dissolved,nutrients,ammonium,1,1,1,S1_C1_5M,NA
S1_C1_DCM_A,PO4,0.71065016,umol/L,dissolved,nutrients,phosphate,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_A,Si(OH)4,11.52745829,umol/L,dissolved,nutrients,silicate,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_A,NO3,2.963361716,umol/L,dissolved,nutrients,nitrate,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_A,NO2,0.20403784,umol/L,dissolved,nutrients,nitrite,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_A,NH4,0.319984744,umol/L,dissolved,nutrients,ammonium,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_B,PO4,0.681445465,umol/L,dissolved,nutrients,phosphate,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_B,Si(OH)4,10.60040722,umol/L,dissolved,nutrients,silicate,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_B,NO3,3.17614072,umol/L,dissolved,nutrients,nitrate,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_B,NO2,0.192282771,umol/L,dissolved,nutrients,nitrite,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_B,NH4,1.070208224,umol/L,dissolved,nutrients,ammonium,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_C,PO4,0.644887593,umol/L,dissolved,nutrients,phosphate,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_C,Si(OH)4,11.00331951,umol/L,dissolved,nutrients,silicate,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_C,NO3,2.631215125,umol/L,dissolved,nutrients,nitrate,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_C,NO2,0.196475183,umol/L,dissolved,nutrients,nitrite,1,1,4,S1_C1_DCM,NA
S1_C1_DCM_C,NH4,0.554864382,umol/L,dissolved,nutrients,ammonium,1,1,4,S1_C1_DCM,NA
S2_C1_SRF_A,PO4,1.864834778,umol/L,dissolved,nutrients,phosphate,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_A,Si(OH)4,29.83068444,umol/L,dissolved,nutrients,silicate,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_A,NO3,27.33674067,umol/L,dissolved,nutrients,nitrate,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_A,NO2,0.450247778,umol/L,dissolved,nutrients,nitrite,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_A,NH4,2.2501674,umol/L,dissolved,nutrients,ammonium,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_B,PO4,1.871976475,umol/L,dissolved,nutrients,phosphate,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_B,Si(OH)4,27.85371361,umol/L,dissolved,nutrients,silicate,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_B,NO3,22.13376399,umol/L,dissolved,nutrients,nitrate,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_B,NO2,0.455394765,umol/L,dissolved,nutrients,nitrite,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_B,NH4,2.300065475,umol/L,dissolved,nutrients,ammonium,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_C,PO4,1.841672917,umol/L,dissolved,nutrients,phosphate,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_C,Si(OH)4,31.64865149,umol/L,dissolved,nutrients,silicate,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_C,NO3,22.92864165,umol/L,dissolved,nutrients,nitrate,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_C,NO2,0.458974945,umol/L,dissolved,nutrients,nitrite,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C1_SRF_C,NH4,2.585752597,umol/L,dissolved,nutrients,ammonium,2,1,3,S2_C1_SRF,2022-06-04T02:27:00Z
S2_C6_D1_A,PO4,1.755547404,umol/L,dissolved,nutrients,phosphate,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_A,Si(OH)4,28.07623076,umol/L,dissolved,nutrients,silicate,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_A,NO3,19.95551128,umol/L,dissolved,nutrients,nitrate,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_A,NO2,0.442352118,umol/L,dissolved,nutrients,nitrite,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_A,NH4,2.312268061,umol/L,dissolved,nutrients,ammonium,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_B,PO4,1.767606682,umol/L,dissolved,nutrients,phosphate,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_B,Si(OH)4,27.86165753,umol/L,dissolved,nutrients,silicate,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_B,NO3,19.96601921,umol/L,dissolved,nutrients,nitrate,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_B,NO2,0.442448183,umol/L,dissolved,nutrients,nitrite,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_B,NH4,2.522331152,umol/L,dissolved,nutrients,ammonium,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_C,PO4,1.746346827,umol/L,dissolved,nutrients,phosphate,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_C,Si(OH)4,28.34253512,umol/L,dissolved,nutrients,silicate,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_C,NO3,19.72929499,umol/L,dissolved,nutrients,nitrate,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_C,NO2,0.440837531,umol/L,dissolved,nutrients,nitrite,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C6_D1_C,NH4,2.134799583,umol/L,dissolved,nutrients,ammonium,2,6,4,S2_C6_D1,2022-06-05T13:33:00Z
S2_C4_D6_A,PO4,1.86554424,umol/L,dissolved,nutrients,phosphate,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_A,Si(OH)4,31.59034971,umol/L,dissolved,nutrients,silicate,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_A,NO3,21.26776658,umol/L,dissolved,nutrients,nitrate,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_A,NO2,0.44932356,umol/L,dissolved,nutrients,nitrite,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_A,NH4,0.986825976,umol/L,dissolved,nutrients,ammonium,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_B,PO4,1.853791409,umol/L,dissolved,nutrients,phosphate,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_B,Si(OH)4,32.30766376,umol/L,dissolved,nutrients,silicate,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_B,NO3,21.31735157,umol/L,dissolved,nutrients,nitrate,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_B,NO2,0.450271493,umol/L,dissolved,nutrients,nitrite,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_B,NH4,1.033007547,umol/L,dissolved,nutrients,ammonium,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_C,PO4,1.87490958,umol/L,dissolved,nutrients,phosphate,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_C,Si(OH)4,32.18349945,umol/L,dissolved,nutrients,silicate,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_C,NO3,21.52308086,umol/L,dissolved,nutrients,nitrate,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_C,NO2,0.460032752,umol/L,dissolved,nutrients,nitrite,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D6_C,NH4,1.035292297,umol/L,dissolved,nutrients,ammonium,2,4,4,S2_C4_D6,2022-06-04T18:20:00Z
S2_C4_D5_A,PO4,1.907623884,umol/L,dissolved,nutrients,phosphate,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_A,Si(OH)4,31.3669686,umol/L,dissolved,nutrients,silicate,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_A,NO3,21.68609648,umol/L,dissolved,nutrients,nitrate,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_A,NO2,0.443496271,umol/L,dissolved,nutrients,nitrite,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_A,NH4,1.141923223,umol/L,dissolved,nutrients,ammonium,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_B,PO4,1.890321457,umol/L,dissolved,nutrients,phosphate,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_B,Si(OH)4,31.3158923,umol/L,dissolved,nutrients,silicate,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_B,NO3,21.55371391,umol/L,dissolved,nutrients,nitrate,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_B,NO2,0.446505216,umol/L,dissolved,nutrients,nitrite,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_B,NH4,1.087016,umol/L,dissolved,nutrients,ammonium,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_C,PO4,1.875617875,umol/L,dissolved,nutrients,phosphate,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_C,Si(OH)4,30.99315363,umol/L,dissolved,nutrients,silicate,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_C,NO3,21.66833701,umol/L,dissolved,nutrients,nitrate,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_C,NO2,0.449442154,umol/L,dissolved,nutrients,nitrite,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C4_D5_C,NH4,1.121453914,umol/L,dissolved,nutrients,ammonium,2,4,15,S2_C4_D5,2022-06-04T18:20:00Z
S2_C3_D4_A,PO4,2.033654671,umol/L,dissolved,nutrients,phosphate,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_A,Si(OH)4,34.18734532,umol/L,dissolved,nutrients,silicate,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_A,NO3,24.80202084,umol/L,dissolved,nutrients,nitrate,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_A,NO2,0.389300551,umol/L,dissolved,nutrients,nitrite,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_A,NH4,1.285097477,umol/L,dissolved,nutrients,ammonium,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_B,PO4,2.047454135,umol/L,dissolved,nutrients,phosphate,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_B,Si(OH)4,33.9930199,umol/L,dissolved,nutrients,silicate,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_B,NO3,24.79183823,umol/L,dissolved,nutrients,nitrate,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_B,NO2,0.389972763,umol/L,dissolved,nutrients,nitrite,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_B,NH4,1.206517537,umol/L,dissolved,nutrients,ammonium,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_C,PO4,2.059737012,umol/L,dissolved,nutrients,phosphate,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_C,Si(OH)4,35.04002621,umol/L,dissolved,nutrients,silicate,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_C,NO3,25.21727552,umol/L,dissolved,nutrients,nitrate,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_C,NO2,0.383472624,umol/L,dissolved,nutrients,nitrite,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D4_C,NH4,1.153097216,umol/L,dissolved,nutrients,ammonium,2,3,30,S2_C3_D4,2022-06-04T15:35:00Z
S2_C3_D3_A,PO4,2.12976,umol/L,dissolved,nutrients,phosphate,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_A,Si(OH)4,34.2615586,umol/L,dissolved,nutrients,silicate,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_A,NO3,26.5538434,umol/L,dissolved,nutrients,nitrate,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_A,NO2,0.3355815,umol/L,dissolved,nutrients,nitrite,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_A,NH4,1.00567935,umol/L,dissolved,nutrients,ammonium,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_B,PO4,2.124748856,umol/L,dissolved,nutrients,phosphate,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_B,Si(OH)4,33.8832676,umol/L,dissolved,nutrients,silicate,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
