sample_id,analyte_short,concentration,units,sample_fration,sample_type,analyte_long,station,cast,depth_m,parent_id,collection_timestamp_UTC
S2_C3_D3_B,NO3,26.85894669,umol/L,dissolved,nutrients,nitrate,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_B,NO2,0.346697113,umol/L,dissolved,nutrients,nitrite,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_B,NH4,1.040101778,umol/L,dissolved,nutrients,ammonium,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_C,PO4,2.106639202,umol/L,dissolved,nutrients,phosphate,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_C,Si(OH)4,35.70693677,umol/L,dissolved,nutrients,silicate,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_C,NO3,26.53338623,umol/L,dissolved,nutrients,nitrate,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_C,NO2,0.338503275,umol/L,dissolved,nutrients,nitrite,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C3_D3_C,NH4,1.03573606,umol/L,dissolved,nutrients,ammonium,2,3,45,S2_C3_D3,2022-06-04T15:35:00Z
S2_C2_D2_A,PO4,2.168993771,umol/L,dissolved,nutrients,phosphate,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_A,Si(OH)4,34.22186223,umol/L,dissolved,nutrients,silicate,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_A,NO3,28.51563412,umol/L,dissolved,nutrients,nitrate,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_A,NO2,0.279286951,umol/L,dissolved,nutrients,nitrite,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_A,NH4,0.705367211,umol/L,dissolved,nutrients,ammonium,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_B,PO4,2.181032052,umol/L,dissolved,nutrients,phosphate,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_B,Si(OH)4,35.9051807,umol/L,dissolved,nutrients,silicate,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_B,NO3,28.75411271,umol/L,dissolved,nutrients,nitrate,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_B,NO2,0.275718309,umol/L,dissolved,nutrients,nitrite,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_B,NH4,0.729529304,umol/L,dissolved,nutrients,ammonium,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_C,PO4,2.17328179,umol/L,dissolved,nutrients,phosphate,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_C,Si(OH)4,32.6566103,umol/L,dissolved,nutrients,silicate,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_C,NO3,28.71246909,umol/L,dissolved,nutrients,nitrate,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_C,NO2,0.27484666,umol/L,dissolved,nutrients,nitrite,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D2_C,NH4,0.700182411,umol/L,dissolved,nutrients,ammonium,2,2,65,S2_C2_D2,2022-06-04T13:31:00Z
S2_C2_D1_A,PO4,2.334864884,umol/L,dissolved,nutrients,phosphate,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_A,Si(OH)4,36.62894577,umol/L,dissolved,nutrients,silicate,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_A,NO3,32.63012647,umol/L,dissolved,nutrients,nitrate,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_A,NO2,0.211412071,umol/L,dissolved,nutrients,nitrite,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_A,NH4,0.485849456,umol/L,dissolved,nutrients,ammonium,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_B,PO4,2.324216158,umol/L,dissolved,nutrients,phosphate,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_B,Si(OH)4,35.54409742,umol/L,dissolved,nutrients,silicate,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_B,NO3,32.38888308,umol/L,dissolved,nutrients,nitrate,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_B,NO2,0.215231608,umol/L,dissolved,nutrients,nitrite,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_B,NH4,2.012957686,umol/L,dissolved,nutrients,ammonium,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_C,PO4,2.319754965,umol/L,dissolved,nutrients,phosphate,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_C,Si(OH)4,38.42694877,umol/L,dissolved,nutrients,silicate,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_C,NO3,31.97970477,umol/L,dissolved,nutrients,nitrate,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_C,NO2,0.218624471,umol/L,dissolved,nutrients,nitrite,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S2_C2_D1_C,NH4,0.398742256,umol/L,dissolved,nutrients,ammonium,2,2,135,S2_C2_D1,2022-06-04T13:31:00Z
S3_C2_D4_A,PO4,1.995172272,umol/L,dissolved,nutrients,phosphate,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_A,Si(OH)4,33.04916349,umol/L,dissolved,nutrients,silicate,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_A,NO3,24.00571044,umol/L,dissolved,nutrients,nitrate,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_A,NO2,0.510451198,umol/L,dissolved,nutrients,nitrite,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_A,NH4,2.479179806,umol/L,dissolved,nutrients,ammonium,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_B,PO4,2.01441146,umol/L,dissolved,nutrients,phosphate,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_B,Si(OH)4,32.86376623,umol/L,dissolved,nutrients,silicate,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_B,NO3,24.75377976,umol/L,dissolved,nutrients,nitrate,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_B,NO2,0.534279839,umol/L,dissolved,nutrients,nitrite,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_B,NH4,2.720158549,umol/L,dissolved,nutrients,ammonium,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_C,PO4,1.990812071,umol/L,dissolved,nutrients,phosphate,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_C,Si(OH)4,32.85644207,umol/L,dissolved,nutrients,silicate,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_C,NO3,24.62364204,umol/L,dissolved,nutrients,nitrate,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_C,NO2,0.520045584,umol/L,dissolved,nutrients,nitrite,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D4_C,NH4,2.755541871,umol/L,dissolved,nutrients,ammonium,3,2,4,S3_C2_D4,2022-06-05T18:45:00Z
S3_C2_D3_A,PO4,2.041518528,umol/L,dissolved,nutrients,phosphate,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_A,Si(OH)4,33.161431,umol/L,dissolved,nutrients,silicate,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_A,NO3,24.37068228,umol/L,dissolved,nutrients,nitrate,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_A,NO2,0.495683423,umol/L,dissolved,nutrients,nitrite,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_A,NH4,2.302542731,umol/L,dissolved,nutrients,ammonium,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_B,PO4,2.018999719,umol/L,dissolved,nutrients,phosphate,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_B,Si(OH)4,32.8593074,umol/L,dissolved,nutrients,silicate,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_B,NO3,24.05379514,umol/L,dissolved,nutrients,nitrate,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_B,NO2,0.526941765,umol/L,dissolved,nutrients,nitrite,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_B,NH4,2.729124904,umol/L,dissolved,nutrients,ammonium,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_C,PO4,2.021844944,umol/L,dissolved,nutrients,phosphate,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_C,Si(OH)4,32.70022031,umol/L,dissolved,nutrients,silicate,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_C,NO3,24.22261257,umol/L,dissolved,nutrients,nitrate,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_C,NO2,0.568106944,umol/L,dissolved,nutrients,nitrite,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C2_D3_C,NH4,2.481182867,umol/L,dissolved,nutrients,ammonium,3,2,10,S3_C2_D3,2022-06-05T18:33:00Z
S3_C1_D2_A,PO4,2.163665193,umol/L,dissolved,nutrients,phosphate,3,1,100,S3_C1_D2,NA
S3_C1_D2_A,Si(OH)4,36.10450907,umol/L,dissolved,nutrients,silicate,3,1,100,S3_C1_D2,NA
S3_C1_D2_A,NO3,28.35166479,umol/L,dissolved,nutrients,nitrate,3,1,100,S3_C1_D2,NA
S3_C1_D2_A,NO2,0.393534695,umol/L,dissolved,nutrients,nitrite,3,1,100,S3_C1_D2,NA
S3_C1_D2_A,NH4,1.61857805,umol/L,dissolved,nutrients,ammonium,3,1,100,S3_C1_D2,NA
S3_C1_D2_B,PO4,2.190328254,umol/L,dissolved,nutrients,phosphate,3,1,100,S3_C1_D2,NA
S3_C1_D2_B,Si(OH)4,36.38594043,umol/L,dissolved,nutrients,silicate,3,1,100,S3_C1_D2,NA
S3_C1_D2_B,NO3,28.67873985,umol/L,dissolved,nutrients,nitrate,3,1,100,S3_C1_D2,NA
S3_C1_D2_B,NO2,0.380962204,umol/L,dissolved,nutrients,nitrite,3,1,100,S3_C1_D2,NA
S3_C1_D2_B,NH4,1.405141035,umol/L,dissolved,nutrients,ammonium,3,1,100,S3_C1_D2,NA
S3_C1_D2_C,PO4,2.18725776,umol/L,dissolved,nutrients,phosphate,3,1,100,S3_C1_D2,NA
S3_C1_D2_C,Si(OH)4,34.82309321,umol/L,dissolved,nutrients,silicate,3,1,100,S3_C1_D2,NA
S3_C1_D2_C,NO3,27.59977066,umol/L,dissolved,nutrients,nitrate,3,1,100,S3_C1_D2,NA
S3_C1_D2_C,NO2,0.39324444,umol/L,dissolved,nutrients,nitrite,3,1,100,S3_C1_D2,NA
S3_C1_D2_C,NH4,1.059006464,umol/L,dissolved,nutrients,ammonium,3,1,100,S3_C1_D2,NA
S3_C1_D1_A,PO4,2.342626189,umol/L,dissolved,nutrients,phosphate,3,1,230,S3_C1_D1,NA
S3_C1_D1_A,Si(OH)4,39.41149993,umol/L,dissolved,nutrients,silicate,3,1,230,S3_C1_D1,NA
S3_C1_D1_A,NO3,30.89834277,umol/L,dissolved,nutrients,nitrate,3,1,230,S3_C1_D1,NA
S3_C1_D1_A,NO2,0.253822213,umol/L,dissolved,nutrients,nitrite,3,1,230,S3_C1_D1,NA
S3_C1_D1_A,NH4,0.664418532,umol/L,dissolved,nutrients,ammonium,3,1,230,S3_C1_D1,NA
S3_C1_D1_B,PO4,2.319363309,umol/L,dissolved,nutrients,phosphate,3,1,230,S3_C1_D1,NA
S3_C1_D1_B,Si(OH)4,35.87035858,umol/L,dissolved,nutrients,silicate,3,1,230,S3_C1_D1,NA
S3_C1_D1_B,NO3,30.83033624,umol/L,dissolved,nutrients,nitrate,3,1,230,S3_C1_D1,NA
S3_C1_D1_B,NO2,0.243825512,umol/L,dissolved,nutrients,nitrite,3,1,230,S3_C1_D1,NA
S3_C1_D1_B,NH4,0.542110167,umol/L,dissolved,nutrients,ammonium,3,1,230,S3_C1_D1,NA
S3_C1_D1_C,PO4,2.313618584,umol/L,dissolved,nutrients,phosphate,3,1,230,S3_C1_D1,NA
S3_C1_D1_C,Si(OH)4,39.81638677,umol/L,dissolved,nutrients,silicate,3,1,230,S3_C1_D1,NA
S3_C1_D1_C,NO3,30.83911476,umol/L,dissolved,nutrients,nitrate,3,1,230,S3_C1_D1,NA
S3_C1_D1_C,NO2,0.263907771,umol/L,dissolved,nutrients,nitrite,3,1,230,S3_C1_D1,NA
S3_C1_D1_C,NH4,0.594765209,umol/L,dissolved,nutrients,ammonium,3,1,230,S3_C1_D1,NA
S2_C8_D1_A,PO4,1.755584961,umol/L,dissolved,nutrients,phosphate,2,8,10,S2_C8_D1,NA
S2_C8_D1_A,Si(OH)4,30.13563708,umol/L,dissolved,nutrients,silicate,2,8,10,S2_C8_D1,NA
S2_C8_D1_A,NO3,20.57087166,umol/L,dissolved,nutrients,nitrate,2,8,10,S2_C8_D1,NA
S2_C8_D1_A,NO2,0.4853006,umol/L,dissolved,nutrients,nitrite,2,8,10,S2_C8_D1,NA
S2_C8_D1_A,NH4,1.025954011,umol/L,dissolved,nutrients,ammonium,2,8,10,S2_C8_D1,NA
S2_C8_D1_B,PO4,1.757318418,umol/L,dissolved,nutrients,phosphate,2,8,10,S2_C8_D1,NA
S2_C8_D1_B,Si(OH)4,30.2334667,umol/L,dissolved,nutrients,silicate,2,8,10,S2_C8_D1,NA
S2_C8_D1_B,NO3,20.12454034,umol/L,dissolved,nutrients,nitrate,2,8,10,S2_C8_D1,NA
S2_C8_D1_B,NO2,0.496281571,umol/L,dissolved,nutrients,nitrite,2,8,10,S2_C8_D1,NA
S2_C8_D1_B,NH4,1.029244909,umol/L,dissolved,nutrients,ammonium,2,8,10,S2_C8_D1,NA
S2_C8_D1_C,PO4,1.759840198,umol/L,dissolved,nutrients,phosphate,2,8,10,S2_C8_D1,NA
S2_C8_D1_C,Si(OH)4,30.48297904,umol/L,dissolved,nutrients,silicate,2,8,10,S2_C8_D1,NA
S2_C8_D1_C,NO3,20.1067817,umol/L,dissolved,nutrients,nitrate,2,8,10,S2_C8_D1,NA
S2_C8_D1_C,NO2,0.49205379,umol/L,dissolved,nutrients,nitrite,2,8,10,S2_C8_D1,NA
S2_C8_D1_C,NH4,1.181006056,umol/L,dissolved,nutrients,ammonium,2,8,10,S2_C8_D1,NA
S5_C2_D4_A,PO4,1.35920256,umol/L,dissolved,nutrients,phosphate,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_A,Si(OH)4,24.22643853,umol/L,dissolved,nutrients,silicate,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_A,NO3,14.73311188,umol/L,dissolved,nutrients,nitrate,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_A,NO2,0.49321734,umol/L,dissolved,nutrients,nitrite,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_A,NH4,0.696308544,umol/L,dissolved,nutrients,ammonium,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_B,PO4,1.394044609,umol/L,dissolved,nutrients,phosphate,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_B,Si(OH)4,28.32338184,umol/L,dissolved,nutrients,silicate,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_B,NO3,14.94264262,umol/L,dissolved,nutrients,nitrate,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_B,NO2,0.497191871,umol/L,dissolved,nutrients,nitrite,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_B,NH4,0.744731226,umol/L,dissolved,nutrients,ammonium,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_C,PO4,1.401064815,umol/L,dissolved,nutrients,phosphate,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_C,Si(OH)4,28.28710949,umol/L,dissolved,nutrients,silicate,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_C,NO3,15.42676257,umol/L,dissolved,nutrients,nitrate,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_C,NO2,0.502225295,umol/L,dissolved,nutrients,nitrite,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D4_C,NH4,0.693399287,umol/L,dissolved,nutrients,ammonium,5,2,4,S5_C2_D4,2022-06-07T01:00:00Z
S5_C2_D3_A,PO4,1.622509444,umol/L,dissolved,nutrients,phosphate,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_A,Si(OH)4,29.53700224,umol/L,dissolved,nutrients,silicate,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_A,NO3,18.095409,umol/L,dissolved,nutrients,nitrate,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_A,NO2,0.501957111,umol/L,dissolved,nutrients,nitrite,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_A,NH4,1.538052017,umol/L,dissolved,nutrients,ammonium,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_B,PO4,1.619890075,umol/L,dissolved,nutrients,phosphate,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_B,Si(OH)4,29.77481065,umol/L,dissolved,nutrients,silicate,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_B,NO3,17.70425964,umol/L,dissolved,nutrients,nitrate,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_B,NO2,0.500134565,umol/L,dissolved,nutrients,nitrite,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_B,NH4,1.566396732,umol/L,dissolved,nutrients,ammonium,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_C,PO4,1.556230372,umol/L,dissolved,nutrients,phosphate,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_C,Si(OH)4,29.32145917,umol/L,dissolved,nutrients,silicate,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_C,NO3,16.53307738,umol/L,dissolved,nutrients,nitrate,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_C,NO2,0.498948367,umol/L,dissolved,nutrients,nitrite,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C2_D3_C,NH4,1.393321385,umol/L,dissolved,nutrients,ammonium,5,2,12,S5_C2_D3,2022-06-07T01:00:00Z
S5_C1_D2_A,PO4,1.968235671,umol/L,dissolved,nutrients,phosphate,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_A,Si(OH)4,28.49197951,umol/L,dissolved,nutrients,silicate,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_A,NO3,22.00674656,umol/L,dissolved,nutrients,nitrate,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_A,NO2,0.540213151,umol/L,dissolved,nutrients,nitrite,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_A,NH4,1.475802504,umol/L,dissolved,nutrients,ammonium,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_B,PO4,1.963200126,umol/L,dissolved,nutrients,phosphate,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_B,Si(OH)4,34.56746613,umol/L,dissolved,nutrients,silicate,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_B,NO3,22.28452685,umol/L,dissolved,nutrients,nitrate,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_B,NO2,0.542693328,umol/L,dissolved,nutrients,nitrite,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_B,NH4,1.549830195,umol/L,dissolved,nutrients,ammonium,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_C,PO4,1.977357827,umol/L,dissolved,nutrients,phosphate,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_C,Si(OH)4,33.5162176,umol/L,dissolved,nutrients,silicate,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_C,NO3,22.50280441,umol/L,dissolved,nutrients,nitrate,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_C,NO2,0.545243309,umol/L,dissolved,nutrients,nitrite,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D2_C,NH4,1.494056978,umol/L,dissolved,nutrients,ammonium,5,1,30,S5_C1_D2,2022-06-06T23:00:00Z
S5_C1_D1_A,PO4,2.11394704,umol/L,dissolved,nutrients,phosphate,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_A,Si(OH)4,36.31079743,umol/L,dissolved,nutrients,silicate,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_A,NO3,25.63052082,umol/L,dissolved,nutrients,nitrate,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_A,NO2,0.47472146,umol/L,dissolved,nutrients,nitrite,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_A,NH4,1.028055946,umol/L,dissolved,nutrients,ammonium,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_B,PO4,2.126501809,umol/L,dissolved,nutrients,phosphate,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_B,Si(OH)4,35.32079111,umol/L,dissolved,nutrients,silicate,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_B,NO3,25.71706689,umol/L,dissolved,nutrients,nitrate,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_B,NO2,0.474104782,umol/L,dissolved,nutrients,nitrite,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_B,NH4,1.047164866,umol/L,dissolved,nutrients,ammonium,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_C,PO4,2.136547358,umol/L,dissolved,nutrients,phosphate,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_C,Si(OH)4,35.40956304,umol/L,dissolved,nutrients,silicate,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_C,NO3,25.92184621,umol/L,dissolved,nutrients,nitrate,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_C,NO2,0.478569875,umol/L,dissolved,nutrients,nitrite,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z
S5_C1_D1_C,NH4,2.170075837,umol/L,dissolved,nutrients,ammonium,5,1,120,S5_C1_D1,2022-06-06T23:00:00Z